customer_id,customer_name,elite_level_code
3808473636,Laura Salinas,0
8884774009,Rachel Larson,
7502608598,David Trevino,
3616969133,Douglas Lopez,0
2842863950,Thomas Hayes,
8502022254,Robert Lee,
6987198557,Michelle Santana,3
2032428550,Peter Fernandez,0
8936051823,Aaron Moreno,1
1940715772,Lisa Forbes,1
336317936,Anthony Adams,
4459212995,Phillip Williams,0
8934289842,Cody Flowers,3
8825562939,Kristin Stevens,0
9429885320,Angela Wright,1
8206702653,Laura Hunter,
9182643854,Aaron Medina,1
8065394438,Matthew Wagner,3
1267340341,Michael Wilson,0
6756811637,Susan Shepherd,1
7231747323,Chase Durham,0
7012797992,Jason Newman,1
414114003,David Moran,0
7476739682,Eric Zavala,3
6987236814,Caitlin Hardy,
7572780345,Travis Martin II,2
5524442910,Zachary Orr,4
2499654965,Patrick Mccoy,1
2317080556,Mark Warren,
8463911598,Steven Pearson,1
2552248348,Katherine Smith,3
9768663951,Cynthia Nichols,1
160249728,Patrick West,
8108551267,Robyn Bryant,0
2270369082,Susan Smith,
688290512,Carlos Brown,
98569728,Sandra Bush,1
1660560186,Phillip Harrison,
5778467075,Stephen Johnson,1
7693035196,Jennifer Collins,
4336087181,Jennifer Hays,0
9875167331,Curtis Kelley,1
2542781189,Dr. Jeffrey Butler,
50773203,Craig Moyer,1
9352067133,Nancy Ramos,0
5707982869,Nicholas Henderson,2
9624711523,Benjamin Horn,0
8512457048,Emily Kaiser,
7003126610,Renee Robbins,
8777062846,William James,0
2981204779,Diane Parks,3
7119281720,Victoria Price,2
8204170277,Kyle Hale,1
9908262542,Dakota Powell,
5520933590,Timothy Howe,1
5691189283,Kevin Freeman,1
9901107606,Patricia Nichols,3
2161012452,Phillip Mejia,0
7979259707,William Whitehead,0
2708185434,Amy Mathews,0
1152690276,Randall Wiggins,1
804151503,Joshua Clark,2
2323414459,Matthew Fields,
7410316667,Ashlee Gonzales,0
7599197992,Jennifer Green,1
5985568803,Jennifer Medina,2
7861771187,Mr. Nathaniel Garcia,1
9891395120,David Beck,1
3891953099,Melissa Ford,4
9719617756,Jeffrey Hunter,2
3438882447,Kimberly Edwards,1
1767343773,Jessica Anderson,
7907553815,Scott Collins,3
7368314545,Regina Carter,
3794708412,Robin Combs,3
4256723194,Susan Ortiz,1
9220712493,Emma Taylor,
9832110846,Sherry Lynn,0
2607219010,Briana Henry,
7405415790,Jean Fitzpatrick,
5082848190,Raymond Martin Jr.,
1289144506,Ashley Burke,0
8709671094,Daniel Rodriguez,2
3250783333,Paul Palmer,0
2544640918,Joseph Serrano,3
6433424108,Ashley Boyd,3
3960477927,Gary Pham,0
3295656122,Vanessa Barry,0
9996525909,Keith Jordan,5
4879286520,Michael Gray,
5397019570,Kristine Howard,0
8870093980,Brent Reese,0
3269612465,Ariel Mccormick,1
5079330395,Richard Anderson,
4537582622,Stephanie Berg,
5744668220,Sandra Leach,
1455360725,Heather Rice,1
6236038988,Laura Li,
5929966532,Gabriela Wade,
4624636865,Kevin Kelly,1
3067867193,Mr. Jerry Sheppard,3
5714998527,Mark Mathis,
5986864421,Paul Dean,3
9016583676,Kristen Sparks,1
7870491921,Joy Scott,2
5169424478,Cathy Welch,
8479702875,Elizabeth Brown,
3404637850,Shelly Cole,
9017774761,Olivia Ramirez,4
7418220459,Mr. Jeff Buchanan,0
7659263685,Jeffrey Meyer,
1004038732,James Smith,2
7230847170,Deanna Ramsey,0
4808264160,Kristin Hernandez,
6980692933,Jamie Cummings,1
196138010,Angela Johnson,1
6872847076,Emily Freeman,2
2433690806,Michelle Moore,
3830770795,Wesley Reed,1
7442002624,John Morris,
3757667835,Keith Walter,
4790186864,Christopher Christensen,0
8763822885,Jordan Middleton,1
7178984662,Nicole Guerra,2
2978179404,Olivia Taylor,3
3531907188,Christopher Calderon,
1439039873,Matthew Williams,
1846923841,Monique Todd,
7162223441,Sherry Walters,2
1093474419,Amanda Zimmerman,2
8639443007,Steven Carson,
917156630,Amber Clark,
9212183426,Larry Doyle Jr.,0
2612943603,Jimmy Patel,1
7145659285,Tanya Ferguson,
1972529626,Jacob Wells,2
8088167531,Michele Giles,2
1012315271,Christine Monroe,0
9930695966,Pamela Rodriguez,0
9264625332,Michael Zavala,0
790819481,Mark Ross,
8534275947,Kathy Gonzalez,2
3731223804,Patricia Schmidt,2
8285688338,Benjamin Santana,
2994019247,Tara Cabrera,
4737413446,Barbara Murray,1
270500212,Christopher Adams,
9068389169,Charles Grimes,0
4003086291,Aaron Dillon,5
4107227880,Kathleen Baldwin,
436053665,Amanda Knox,3
8537960236,Stephanie Martinez,2
3628583296,Mark Bell,3
4154087829,David Brown,0
1396257379,Rebekah Edwards,4
1720557335,Michael Cook,2
3117816234,Tanya Strickland,3
7321097048,James Hurst,0
8088851337,James Higgins,1
4341030881,Stacey Watson,
4452568841,Kendra Clark,5
4167209158,Amanda Williams,3
848119069,Paul Reeves,
4320225702,Faith Walker,
4896240886,James Ferguson,0
7076186356,James Fitzpatrick,
9368542319,Terry Lowe,2
1037917795,Kimberly Cox,3
8185036942,Andrea Anderson,
8894634437,Colleen James,0
3696305634,Jennifer Gill,
8292805606,Tara Miller,1
7285639532,Mark Mcmahon,1
3069717588,Amanda Gonzalez,0
6852875901,Joseph Hall,0
8709734117,James Miller,
344561236,Lisa Oneill,
4517470078,Kenneth Benton,
622100433,Daniel Mcconnell,
3615071375,Lauren Guzman,
335191254,Jacob Anderson,1
1415042508,Rebecca Buck,
3514575933,Jacob Jackson,0
463557833,Juan Matthews,0
6588769634,Sarah Cook,2
8426020006,Valerie Lee,
2094074161,Terry Sloan,
2492411241,Julie Reese,1
9262355542,Dean Smith,1
3344384359,George Jimenez,
1109705978,Jennifer Kelley,2
8094033374,Francisco Moreno,0
2711512071,Jenna Luna,
1670890758,Tony Simmons,4
5281896506,Amanda Harris,2
6175811513,Catherine Harrison,1
8401732811,Crystal Bryant,2
9509610962,Laura Tyler,
8862672093,Timothy Edwards,2
3845996186,Michael Jimenez,
9244361426,Timothy Simpson,3
9407963078,Megan Hines,0
5312241463,Aaron Knox,0
3316669652,Colleen Burns,
2575416955,Megan Nicholson,0
3953461524,Michael Johnson,0
6798345808,Carlos Williams,
9584327053,Marcus Hendricks,3
280090708,Yolanda Fischer,0
9768716233,Emily Bautista,1
3186950047,Kevin Moyer,1
1725116220,Lauren Rivera,1
7595141893,Jimmy Mendez,0
8585365285,Sean Cook,
8081055238,Crystal Rich,3
3871715060,Jose Cooke,1
7564962148,Amy Solis,
8753722272,Nicholas Obrien,0
386384131,Scott Sexton,
1026722829,Erica Lewis,1
9690488638,Jessica Carter,
3096373323,Jennifer Welch,3
5710534108,Sandra Jones,2
1061289490,Denise Lopez,0
9699697680,Margaret Adams,0
1598460893,Gary Pearson,2
6730846900,Jennifer Molina,
6065225278,Timothy Francis,
5956558115,Laura Hahn,0
5132976834,Eric Hall,
1655339442,Angela Martinez,3
7137331087,Darrell Perez,3
3595053137,Michelle Zimmerman,0
7567740756,Emily Griffith,3
783227678,Keith Faulkner,4
6645036515,Michael Allison,0
225806032,Evan Wood,2
3027938804,Albert Townsend,
767731704,Gary Perry,0
4362810052,Lisa Glenn,0
7005964257,Jose Romero,
5369461821,Kimberly Waller,2
4994926862,Kendra Hernandez,
8083753763,Ryan Wilson,
1770697582,Megan Hudson,0
4264803056,Kristin Potter,0
6080064158,Shannon Lopez,
7353480907,Jack Terry,2
2745393174,Andrew Wood,3
852503818,Sean Hart,1
3122468468,James Vasquez,
4831158425,Rebekah Rush,
3483393756,Gloria Williams,1
8970533727,Alan Owens,2
4004138538,Jeremy Johnson,
3197906725,Stephen Wong,3
2290273800,Austin Sandoval,
9284738877,Amanda Miller,1
875672601,Sarah Bowen,
7837547018,Mark Young,
6131284418,Sandra Woods,
2055782947,Albert Walker,
2677931355,Darren Martinez,
4070270372,Lisa Ortega,
9057342498,Kristin Scott,
8537119821,Christopher Williams,
3805812010,April Hampton,
3440542875,Sandra Hughes,
2862389631,Jesse Krueger,1
6312442895,Amanda Hull,
3173955892,Jonathan Mitchell,
9834775837,Michael Gordon,
856682031,Angel Mills,
1193489425,Meredith Kelley,0
4958360444,Natalie Martinez,1
4975613943,Deborah Guerra,0
617775102,Robert Luna,0
7732188258,Summer Miller,1
9483875949,William Carr,0
7100331153,Jesse Davidson,
1681490097,Bonnie Williams,1
3718684806,James Sanchez,2
8150949378,Daniel Schmitt,3
6369328299,Shelley Snyder,1
581295785,Bethany Shelton,1
9096857252,Raymond Johnson,0
1254699995,Omar Moore,
4483979716,Debra Andrews,2
332823325,Mary Sanford,
7801622894,Tiffany Buchanan,
1989382696,Dr. Kathryn Chang,
5300797945,Andrea Farmer,0
6533035443,Valerie Jensen,2
4449473105,Tiffany Grimes,0
8392667058,Tyler Murphy,2
9007628538,Savannah Martinez,1
793080165,Mary Cruz,
1963514116,Kelly Carlson,1
4056099074,Anthony Hammond,5
41221608,Mario Dillon,3
8736482953,Dr. Lori Wood,0
1910002412,Susan Hopkins,4
8073311220,Lauren Shelton,
4980197083,Gabriel Bishop,
121615756,Christina Murphy,0
373521451,Leah Wilson,1
1127508164,Jordan Riley,3
7587801878,Patrick Steele,5
7350702972,David Jennings,0
5492004508,Teresa West,
5882410882,Tyler Morgan,4
3856679375,Pamela Wall,0
4731010270,Heidi Walter,3
6650064718,Mary Potter,2
5598729054,David Sosa,0
1355204800,Sara Hernandez,1
8835179717,Brian Ford,0
8255229265,Mark Morales,1
6062737712,Jennifer Morris,1
5100478450,Kenneth Hamilton,2
1137216191,Matthew Ward,
7704620779,Laura Reed,5
2141418066,Marie Lewis,1
8438658280,Jacqueline Estrada,2
164825748,Richard Valdez,0
8156405740,Christopher Nguyen,2
1915371592,Carol Robertson,0
1730788222,Brandon Anderson,1
9010246121,Sheila Price,1
6798379756,Tyler Mcconnell,1
9704925937,Krystal Calhoun,
1943016988,Richard Quinn,
9070486531,Maria Smith,4
6481950859,Jordan Adkins,0
5315016262,Sean Watson,2
8494469421,Joanne Carson,0
5673142855,Antonio Evans,3
4715404348,George Spears,1
8343861440,Zachary Sullivan,3
3101461972,Peter Johnson,4
4906786707,Amy Vaughan,1
6973723485,Stephanie Schmidt,0
6786356810,Madeline Harris,3
8357019621,Elizabeth Gomez,1
7135493038,Anthony Gonzalez,
8597483917,Patricia Garrison,
7953279719,Jennifer Jones,2
2985849280,Brandon Garcia,3
2404083932,Dr. Tracy Fisher,3
9948055219,Claire Murphy,
3559184687,Clayton Mitchell,
9498532074,Catherine Spears,1
3448154315,Timothy Smith,0
5864521160,Monique Rogers,1
8489365011,Cynthia Bonilla,
8413792894,James Morton,4
5486606496,Timothy Sparks,4
830098134,Tiffany Wilcox,2
596565363,Jim Hanson,2
7170284764,Grant Ali,
6292985413,Joyce Garrison,0
1503973323,Jeffrey Chapman,0
8867253696,Danielle Pace,0
6449428992,Cameron Gonzalez,
9585786942,Julie Hernandez,4
1001237088,Joshua Garcia,
3498309453,Leslie King,
7820445342,Tina White,3
1102736298,Travis Rhodes DDS,0
9428777028,Samuel Sharp,0
5858413018,Yolanda Perez,1
3384272837,Anthony Johnson,0
8944275071,Andrew Mitchell,
8445508188,Danielle Bishop,
809873961,Edward Reynolds,3
7496654124,Gregory Johns,
6997094200,Joy Sullivan,
710616642,Joshua Lee,1
7404382328,Matthew Walton,
3958160798,Roger Wilson,1
1860755408,Dr. Brooke Henderson DVM,0
2810269093,William Young,1
2462175411,Nicole Perry,3
2848155275,David Green,
4071189901,Pamela Allen,0
5392172732,Daniel Cooke,2
1115303100,Shelia Barry,1
5644602089,Susan Carter,
6413180022,Phyllis Evans,2
440594255,Paige Garcia,0
585797835,Jessica Taylor,
410479937,Cassidy Jefferson,1
9386655180,Theresa Castro,
2290850532,Aimee Martinez,4
5046445701,Kathleen Reid,1
4865325641,Lori Rodriguez,0
8478076991,Cory Jackson,
3782049846,Stacy Green,2
3780972667,Cheryl Jacobs,1
8813752006,Elizabeth Rojas,0
7836012618,Tim Jimenez,0
3903081598,Megan Taylor,
104222010,Laura Cruz,0
1886632816,Kevin Miller,4
4031813441,Kenneth Fields,
3553088291,Cindy Young,
8784863358,Megan Lewis,
3408706595,Caitlin Harmon,1
4063235207,Donald Harris,
8694607886,Pedro Taylor,2
5435302461,John Johnson,
1644050393,Margaret Anderson,3
2074326992,Tyler Carey,
2700255810,Christina Perry,3
1524256387,Cody Knight,
2707470033,Diana Maldonado,
8678780655,Lisa Banks,0
3773421917,Morgan Maldonado,0
2476498813,Laura Wilson DDS,1
731329734,Mary Campbell,
8290025470,Kristina Robinson,1
1749494825,Jennifer Mcdaniel,
2016100995,Haley Gonzalez,1
6197550555,Kim Peters,3
4718518670,Mark Savage MD,0
6445959882,Nicole Burns,
6545165595,Connie Rodriguez,0
8080835623,Zoe Wright,
8392870429,Karen Campbell,0
4290877270,Mark Wilson,
5183332787,Tracy Payne,3
3602171864,Sarah Sanchez,
9722598794,Joshua Best,0
3975888902,Krystal Little,2
808450367,Holly Scott,0
7340290023,Jennifer Joseph,0
2596558186,Kayla Williams,0
9020100418,Kevin Hall,
9104474294,Karen Miller DDS,0
1103065761,Melissa Cain,2
6561622310,Bridget Rivas,0
2548666544,Douglas Reyes,
786743939,Jessica Parsons,0
1452216872,Jesus Velez,
3792934771,Mary Maldonado,
6021305021,Patrick Fuentes,
7286859892,Sara Cole,2
279434302,Alicia Baker,0
2103789286,Rachel Vazquez,1
9366108718,Jordan Barnett,
9366398734,Thomas Wagner,2
8115251417,Seth Bowman,4
6083446820,Alexandria Hancock,5
9487621049,Christine Martinez,0
8563603376,Michael English,
2283537103,Julie Bryant,1
9653145989,Alexandra Le,
93157504,Patricia Mccormick,0
5738632711,Jeffrey Hayden,
488569268,Pamela Stephens,
9185944450,Derek Garcia,
1116977870,Alec Foster,2
716023597,Dana Bird,
6276912489,Dawn Payne,1
2141738613,Michelle White,3
407054806,Nicholas Payne,
7867603635,Jason Nichols,1
9730583992,Brandy Duncan,
1472416629,Alan Wood,0
1665433616,Traci Gomez,
5371764205,Brent Stephens,1
1347197476,Brandon King,0
9693421913,Paula Fields,
5928042728,Michael Bell,2
7830257620,Laura Bennett,0
8213579112,Colleen Hall,4
1090354620,Wendy Barrett,3
8858709584,Mr. Shane Pennington,2
6836713662,Kristen Parker,1
7518413613,Amanda Garcia,1
5698955548,Lori Estrada,2
6614726519,Clifford Sanchez,
7354876827,Deborah Ward,0
7273334968,Todd Duncan,0
94697388,James Mahoney,0
2666659894,Mr. Eric Wright,0
4856997787,Ronald Scott,3
4951275812,John Kelly,0
2711749087,Jeffery Baker,
1698054496,Meghan Silva,
9002429096,Samantha Landry,1
8340315581,William Williams,1
2446420716,Jennifer Francis,1
1783339236,Elizabeth Smith,3
1671081613,Karen Kelley,0
9432763211,Erica Cobb,2
5620899516,Scott Freeman,1
4140907459,Brittney Rich,5
7526284386,Jacqueline Keller,4
442553736,Darin Tucker,2
1331539342,Rebecca Robinson,3
3202764903,Cory Williams,
8743897267,Eric Gomez,0
2535740381,Heather Clark,
9791644764,Brian Howell,0
1346900341,Lawrence Soto,
436805569,Christopher Hunt,4
494883904,Amy Austin,
5657130117,Ashlee Santos,1
8696837617,Chelsea Garcia,1
3712618336,Mr. Michael Carpenter,0
7799591755,Lisa Johnston,1
2037500605,James Anderson,3
8360927231,Katelyn Aguirre,0
1966133198,Kelsey Wright,2
4136500562,Jose Martinez,
2557675957,William Smith,
9400762085,Todd Davis,
6971772680,Shirley Gutierrez,
799944245,John Anthony,1
3248949091,Brian Wagner,
9421194843,Dr. Caleb Anderson,1
2949297722,Tanya Mills,
4374279210,Zachary Brown,
9093439109,David Clark,0
35978293,Vincent Lawrence,
3998980132,Carrie Jones,2
7739100607,Roy Stafford,1
5568268742,Joshua Ramos,
1646171239,Marvin Foster,
2215985613,Eric Gonzalez,0
9945396663,William Parker,2
4342610276,David Mcpherson,
6627808212,James Dunn,1
7872935580,Melanie Moore,
8564324700,Stacy Baker,0
123127557,Jessica Sullivan,
4740611148,Raymond Montgomery,3
4383200111,John Martinez,
7508506422,Steven Wise,
4764839790,Crystal Prince,0
8573338062,Daniel Davidson,
1581162714,Michael Jenkins,1
6929342916,Rebecca Barnes,0
3344145923,Anthony Chambers,1
794818202,Kimberly Wilson,2
5212670571,Erin Castillo,1
1866070798,Shannon Price,3
1477371898,Jeremy Kirk,
4565221673,Jesse Singh,3
2029679109,Emily Bennett,1
4829285571,Timothy Vargas,
3002288548,David Thompson,1
8625135041,Patrick Jones,
7657852473,Karl Guzman,
7641770059,Katherine Thomas,
1416653572,Gilbert Ball,0
8859291006,Shawna Melendez,
2972679523,Toni Wiley,1
7237524560,James Long,
7628497729,Lori Reynolds,2
1285627500,Craig Davis,1
1638939541,Lauren Willis,0
3583719722,Kristen Larson,3
9070054621,Sheila Riley,0
7145933592,Carol Adams,0
2454478855,Derek Mora,1
8335823710,Taylor Martinez,0
888171362,Christine Kennedy,2
2360341695,Michael Smith,
8787895215,Cesar Zavala,
4264078314,Jesse Munoz,1
6943353647,James Daniels,1
8422305638,Maria Vargas,
4453516076,Ashley Brown,3
8228194127,Rebecca Gray,1
4158637853,Ashley Gonzalez,
6939670003,Jessica Harding,1
91809710,Kathleen Henry,1
9297684573,John Cruz,
5663199806,Brandon Harris,
8375310515,Lisa Clarke,1
7367686169,Kristen Ellis,1
903378385,Marissa Sherman,
6923639600,Susan Ware,2
8828716813,Jasmine Baker,2
3438314971,William Kelly,3
3916176784,Mary Castillo,3
2088177872,Anthony Romero,0
4882344690,Nancy Wu,1
2386229008,Patty Nielsen,0
3434131484,Joseph Fowler,
4679496464,Susan Deleon,0
9225234043,Kayla Elliott,1
4190611392,Stacy Stewart,3
5903595411,John Campbell,
3769122749,James Chase,0
6055261825,William Lee,0
5233933671,Matthew Johnston,
6967157884,Todd Miller,2
3520339352,Ashley Brown,
4409319366,Leah Abbott,1
2487426810,Amanda Mosley,0
7651994307,Virginia Reynolds,
1680836317,Erin Anderson,4
2089525792,Sara Lawrence,
2749339581,Larry Lamb,0
1844936237,Bernard Morales,1
3989192653,Gregory King,
4420116075,Margaret Williams,0
7081451350,Rhonda Aguilar,
9108845561,Donald Schultz,1
5457184206,Anita Barnes,1
2281912180,Jimmy Chang,5
751449899,Susan Elliott,0
8643835201,Chelsea Walters,0
4472681780,Christopher Dixon,0
2142065883,Alex Adams,
433386549,Anna Jackson,
345644331,Thomas Stephenson,
7728494509,Bryan Nelson,1
494241402,Rebecca Williams,4
4941545200,Denise Graham,1
9786594676,Steven Allen,
2927039697,Ashley Spencer,5
2057472695,Keith Davis,0
5212242409,Amber Bradley,0
5661509111,Nicole Nichols,
2542165649,Kristina Branch,
3471563314,Elizabeth Robinson,
9998702905,Brooke Jennings,
4188839537,Michael Solomon,3
6901475467,Dr. Christina Johnson PhD,1
6075595319,Cameron Cochran,1
8715046576,David Cardenas,0
4493955152,Dr. Nichole Jones,
6398649771,Alejandro Williams,
4217623296,Ryan Walsh,1
4671710189,Eric Rhodes,
5545486960,Timothy Lawson,2
3781839958,Bill Stevens,1
5556966896,Zachary Green,
2688113756,Philip Paul,0
3687322018,Dr. Andrea Moore,
6718431406,Emily Martin,
3837652123,Meredith Pena,
9705778529,Mrs. Laurie Wilkins MD,0
8069873145,Donna Caldwell,
4578497085,Michelle Valentine,
9180455704,Jimmy Willis,1
7055359659,Zachary Griffith,
7460316145,James Gonzalez,1
4032125077,James Hood,
8579542095,Mrs. Cassandra King MD,
744843081,Megan Scott,1
6393036375,Michael Moreno,
1723162101,Melissa Wright,1
9076702772,Alan Carter,3
4124524031,Elizabeth Johnson,2
2975599335,Charles Hodge,0
8814573404,Ronald Sanchez,0
6374809535,Brett Chapman,1
3319166429,Evan Hawkins,4
7248183081,John Bryant,1
3767967398,Marc Reed,0
451844036,Vincent Bailey,0
8728003160,Joshua George,2
4631391950,Sean Carpenter,
5833066463,Kelly Jones,0
3787294648,Whitney Henry,5
4532089469,Connor Smith,4
1005467927,Shelley Hooper,
5550326091,Paul Bryan PhD,
131226454,Renee Rollins,1
2322218782,Ann Ortiz,0
4752352649,Erika White,1
9295307842,Cristian Gibbs,
3904248875,Cameron Morse,
2702972363,Lori Hoffman,2
2504834014,Alexis Hill,0
5847801561,Richard Henry,
3170590940,Cheryl Williams,
7113886033,Christopher Carpenter,
3618532018,Melissa Krause,
9344931589,Tommy Christensen,2
6957693861,Allison Edwards,2
5943381037,Jared Figueroa,1
544244540,James Werner,2
6590464011,Dawn Jackson,
7876478823,Breanna Pierce,
9176928409,Julia Perry,3
7983611643,Brian Salas,
4015982454,Peter Rice,
862067560,Rebecca Hale,4
4021768978,Megan Jackson,3
390489106,Christine Ramirez,
1311284726,Katherine Wallace,
4841260430,Tara Cross,
280218736,Michelle Chapman,4
8550959553,James Camacho,2
216819173,Lauren Gray,
9271888251,Amanda Mcintosh,3
5406534279,Rodney Garcia,0
8066648962,Larry Parker,
7417943145,Andrew Wells,
1472335183,Joseph Hamilton,0
2172665271,Brent Cruz,3
6551258362,Michael Warren,1
3240417755,Russell Snyder,0
5081066804,Carlos Ellison,
2141422207,Kimberly Johnson,1
4858184586,Robert Robinson,
6601615502,Jessica Phelps,
6555819869,James Roy,3
3430428118,Jack Scott,4
4776649868,Kevin Davis,1
6085919818,Mr. Adrian Brown,2
692712612,Donna Mitchell,1
5918164112,Scott Contreras,
2672591154,Adam Brooks,
9120434684,Tiffany Ray,0
1781820416,Rachel Bradley,
6741632747,Kyle Brown,
3286782574,Lisa Odom,1
2715475303,Tina Jones,1
2833638506,Michael Carpenter,0
9182343,Ryan Mooney,0
2041654619,James Nelson,2
6002057712,John Stewart,1
7612192059,Gregory Beltran,
442718372,Regina Jackson,
8294712297,Richard Anderson,1
7956262459,Kelly Gallagher,
2504360907,Brittany Mcdaniel,
1565904203,Mary Bauer,0
3963755288,Richard Maldonado,2
3085646850,Jennifer Wolfe,2
8316504507,Cynthia Jackson,0
8096636494,Timothy Brandt,4
254898577,Gwendolyn Williams,1
8039063142,Maria Cabrera,1
8809895147,Brian Edwards,1
6444611180,Douglas Ryan,1
6368011809,Ronald Rogers,
5584566825,Joshua Blair,1
6616454954,Ralph Carpenter,
7098905719,Derrick Ellison,
8867760026,Nicholas Randolph,
5520570405,Christine Lee,2
1943643224,Christopher Gibbs,
3034178828,Stacey Acosta,
2534469218,Elizabeth Saunders,2
8709648143,Jamie Moss,
7218270061,Mitchell Salazar,2
2070736169,Gary Barber,
9876738280,Samuel Rich,1
2032259689,Sean Black,
4436790548,Brian Flynn,4
2122094425,Nicole Wheeler,
1558223574,Dana Hunt,
2902230756,Deanna Miles,1
5515085869,Shannon Tran,
459567857,Scott Arnold,0
4830042551,Michelle James,0
3179898676,Walter Martinez,0
4377701100,Michael Hoover,0
7376664174,James Arias,0
1244935827,Anthony Gallegos,
492130647,Brooke Smith,
8887226032,Samuel Russell,
1388737461,Karl Schroeder,
1834714695,Robert Byrd,0
2961023000,Amy Brown,
2479083043,Richard Hoffman,
2195354685,Bonnie Delacruz,5
6777716264,Keith Reyes,0
126915521,Katherine Gill,0
121354572,Scott Martin,
8763385150,Isaac Sanchez,2
4310138322,Diane Montes,
5670516057,Laura Brown,1
1994178389,Colleen Johnson,0
4548218085,Jeremiah Jones,3
1590783165,Kristina Wilson,0
1236793293,Kelly Hall,
9509888009,Julie Campos,1
8807202792,Sheila Rich,2
2560450052,Matthew Liu,1
6208248874,Judith Moore,
825954543,Megan Mccarty,
3393693227,Chad Green,0
9690488536,Renee Williams,2
2714404388,Mrs. Linda Davis DVM,0
4118342908,Anthony Hanna,
9555235978,Allen Williams,
6972955372,Phyllis Fisher,
5732708019,Jared Frost,1
7282169077,Kelly Lopez,0
1511628770,Jeanne Fernandez,
1231783504,Bryan Garcia,1
9507235044,Janet Franco,
5406268095,Christopher Thomas,
1151520488,Cynthia Wheeler,
7866680918,Rhonda Padilla,0
1384596585,April George,2
4660715024,Rose Hanson,
5156493446,Ashlee Wallace,
2512922082,Roger Miller,0
92970626,Melinda Hernandez,
9943967749,Diane Bell,2
6373648199,Robert Diaz,
5998784459,Vincent Harrison,1
1345693212,Evan Porter,2
7660011242,Nathan Reed,
3624397876,Shannon Trujillo,1
5071015286,Patricia Alexander,
5773483300,Cynthia Weiss,1
5318848820,Amanda Newman,
6257554715,Haley Bush,1
8189097979,Lauren Hunt,2
1412564511,Sarah Lee,1
3280958864,Andrew Bonilla,
1466100400,Stacy Bradley,1
1541000771,Katie Whitney,3
3784942764,James White,4
840892636,Nancy Lamb,1
3032204116,Jacob Kim,1
8528659154,Elizabeth Craig,0
1721292261,Bethany Davidson,
4688557432,William Mahoney,1
809793331,Jason Figueroa,
7781452368,Joshua Burnett,
8728112067,Danielle Benson,0
9133122494,James Hatfield,0
9282772013,James Smith,4
9560950898,Kristie Beck,1
7092899596,Sarah Morales,1
7513278745,Eric Orozco,0
5009306730,Angela Wang,1
6974192785,Christy Cohen,0
1130485664,Kevin Wood,3
6991716456,Joshua Ward,1
7700089761,Amanda Castillo,
552204079,Albert Bauer,
304554004,Benjamin Carlson,
2433111873,Christian Burns,4
4319122714,Samuel Garcia,
8448283982,Brenda House,2
9989613946,Linda French,0
2554384923,Brittany Jones,0
794533388,Gregory Wallace,
1854496963,Julie Hoover,1
5108416404,Todd Underwood,1
9818243621,David Haas,
6546769410,Sarah Rivera,1
1956313769,David Sexton,
4526428945,Sherry Gray,0
5015774430,Brandon Holland,
8835716116,Lauren Mcpherson,1
5305480548,Angelica Ramirez,1
9767347115,Dale Robinson,
8759499536,Mary Blair,0
3631068194,Linda Guerra,
4466045118,Zachary Gonzalez,1
7374972541,Savannah Little,1
8889157390,Gabriel Tucker,
1134704206,Nicole Mcfarland,
5620338778,Lisa Kramer,
5678447960,Ronald Fuller PhD,1
7873721777,Mark Ray,1
1861994525,Shari Peters,
9571040098,Shawn Pena,
8086617134,William Johnson,
4956198115,Michael Palmer,3
7451184978,Jason Steele,
223847731,Jesse Bradley,
1176357477,Heidi Rogers,1
5124908048,Gregory Roberts,1
7460852324,Michael Montgomery,4
8576708664,Jamie Wolfe,0
9104391264,Keith Hicks,
8715542388,Stephanie Phillips,2
19415688,Elijah Dunn,1
9615493023,Shelley Yates,1
8404554219,Morgan Proctor,0
1201794072,Ashley Winters,2
1261345663,Jeffrey Graham,1
2843868818,Michael Peterson,
3885176444,Eric Dominguez,
6212761858,Laurie Miller,
3908439389,Stephanie Lozano,
483833387,Terry Fleming,
143962023,Andrew Cook,
5947709834,Dillon Wagner,0
9083959788,Charlotte James,1
7476446261,Gabrielle Meadows,0
6483688633,Donna Gamble,0
2002066568,Lisa Davenport,2
3329683121,Kathleen Dyer,1
7528088561,Jacob Collins,0
1523584060,Briana Davis,
2783782334,Shari Moreno,
9381974382,Megan Rodriguez,2
3013924547,Ms. Elizabeth Evans,1
9532392928,Alan Werner,2
2665283134,Javier Peters,1
6823752132,Stephanie Payne,
2734963429,Brian Ramos,1
1512428405,Elizabeth King,
2279993922,Matthew Vaughn,
7734171861,Tracy Williamson,0
6417974254,Tracey Davis,0
1378841339,Gabriela Smith,2
2051584601,Tonya Lewis,
4702123674,George Perez,
220936080,Nicholas Martinez,0
5860640964,Dana White,1
2850106981,Tina Osborn,
2477350949,Keith Reed,
6507718942,Johnathan Smith,1
7328841084,Kristen Dalton,1
8829858257,Michael Howard,0
8710686508,Kimberly Roth,
4390471371,Gary Cortez,0
399544139,Kevin Duncan,
7496663839,Andrea Mathews,0
6003014737,Sheila Salinas,0
7386398068,Samuel Sanchez,1
7278669140,Edward Rice,0
3018251993,Scott Shepherd,1
249132949,Michelle Vance,0
6744420810,Jeremy Davis,2
5060270852,Brian Watkins,
8215489882,Jamie Johnson,2
